question,label,answer
kal barsaat hogi kya,WEATHER_QUERY,weather_query
mitti ki upj kaise badhaye,SOIL_HEALTH,soil_health
best compost for healthy soil,SOIL_HEALTH,soil_health
how to reduce soil acidity,SOIL_HEALTH,soil_health
groundnut ल blast झल तर कय करव,CROP_DISEASE,crop_disease
how to reduce soil acidity,SOIL_HEALTH,soil_health
millet सठ कणत खत वपरव,FERTILIZER_SUGGESTION,fertilizer_suggestion
is drip irrigation good for sugarcane,IRRIGATION_GUIDE,irrigation_guide
wheat ke liye kaunsa fertilizer sahi hai,FERTILIZER_SUGGESTION,fertilizer_suggestion
how to improve soil health,SOIL_HEALTH,soil_health
soybean ke liye kaunsa fertilizer sahi hai,FERTILIZER_SUGGESTION,fertilizer_suggestion
how to reduce soil acidity,SOIL_HEALTH,soil_health
maize me whitefly ka ilaj kya hai,CROP_DISEASE,crop_disease
when should i irrigate cotton,IRRIGATION_GUIDE,irrigation_guide
onion me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
banana ke liye beej kaunsa le,SEED_GUIDE,seed_guide
best seed variety for groundnut,SEED_GUIDE,seed_guide
symptoms of blast in pulses,CROP_DISEASE,crop_disease
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
how often to water maize,IRRIGATION_GUIDE,irrigation_guide
best compost for healthy soil,SOIL_HEALTH,soil_health
symptoms of aphids in cotton,CROP_DISEASE,crop_disease
mitti ki upj kaise badhaye,SOIL_HEALTH,soil_health
how to store pulses,STORAGE_GUIDE,storage_guide
how to improve soil health,SOIL_HEALTH,soil_health
storage method for maize,STORAGE_GUIDE,storage_guide
is drip irrigation good for groundnut,IRRIGATION_GUIDE,irrigation_guide
best compost for healthy soil,SOIL_HEALTH,soil_health
how to protect rice from blight,CROP_DISEASE,crop_disease
cotton ल root rot झल तर कय करव,CROP_DISEASE,crop_disease
आज पऊस यईल क,WEATHER_QUERY,weather_query
how to store sunflower,STORAGE_GUIDE,storage_guide
high yield variety of groundnut,SEED_GUIDE,seed_guide
आज पऊस यईल क,WEATHER_QUERY,weather_query
best seed variety for rice,SEED_GUIDE,seed_guide
best nutrients for soybean,FERTILIZER_SUGGESTION,fertilizer_suggestion
pulses disease root rot treatment,CROP_DISEASE,crop_disease
kal barsaat hogi kya,WEATHER_QUERY,weather_query
cotton ke liye beej kaunsa le,SEED_GUIDE,seed_guide
is drip irrigation good for sunflower,IRRIGATION_GUIDE,irrigation_guide
grapes ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
symptoms of blast in grapes,CROP_DISEASE,crop_disease
high yield variety of rice,SEED_GUIDE,seed_guide
how to protect soybean from fungal infection,CROP_DISEASE,crop_disease
when should i irrigate tomato,IRRIGATION_GUIDE,irrigation_guide
what is todays weather,WEATHER_QUERY,weather_query
sugarcane सठ कणत खत वपरव,FERTILIZER_SUGGESTION,fertilizer_suggestion
how to improve soil health,SOIL_HEALTH,soil_health
high yield variety of groundnut,SEED_GUIDE,seed_guide
maize सठ कणत खत वपरव,FERTILIZER_SUGGESTION,fertilizer_suggestion
is drip irrigation good for grapes,IRRIGATION_GUIDE,irrigation_guide
how to reduce soil acidity,SOIL_HEALTH,soil_health
how often to water pulses,IRRIGATION_GUIDE,irrigation_guide
when should i irrigate banana,IRRIGATION_GUIDE,irrigation_guide
how to protect rice from aphids,CROP_DISEASE,crop_disease
cotton me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
humidity level today,WEATHER_QUERY,weather_query
how much npk for pulses,FERTILIZER_SUGGESTION,fertilizer_suggestion
humidity level today,WEATHER_QUERY,weather_query
आज पऊस यईल क,WEATHER_QUERY,weather_query
what is todays weather,WEATHER_QUERY,weather_query
how to avoid insects while storing banana,STORAGE_GUIDE,storage_guide
tomato ko kaise store kare,STORAGE_GUIDE,storage_guide
which fertilizer is best for banana,FERTILIZER_SUGGESTION,fertilizer_suggestion
wheat सठ सरवततम बयण कणत,SEED_GUIDE,seed_guide
sunflower सठ कणत खत वपरव,FERTILIZER_SUGGESTION,fertilizer_suggestion
which hybrid seeds are good for tomato,SEED_GUIDE,seed_guide
grapes ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
आज पऊस यईल क,WEATHER_QUERY,weather_query
pulses ल aphids झल तर कय करव,CROP_DISEASE,crop_disease
mitti ki upj kaise badhaye,SOIL_HEALTH,soil_health
pulses सठ कणत खत वपरव,FERTILIZER_SUGGESTION,fertilizer_suggestion
symptoms of aphids in pulses,CROP_DISEASE,crop_disease
how to avoid insects while storing banana,STORAGE_GUIDE,storage_guide
cotton ke liye kaunsa fertilizer sahi hai,FERTILIZER_SUGGESTION,fertilizer_suggestion
how to reduce soil acidity,SOIL_HEALTH,soil_health
banana ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
is drip irrigation good for banana,IRRIGATION_GUIDE,irrigation_guide
what is todays weather,WEATHER_QUERY,weather_query
humidity level today,WEATHER_QUERY,weather_query
mitti ki upj kaise badhaye,SOIL_HEALTH,soil_health
high yield variety of rice,SEED_GUIDE,seed_guide
which fertilizer is best for sugarcane,FERTILIZER_SUGGESTION,fertilizer_suggestion
which hybrid seeds are good for banana,SEED_GUIDE,seed_guide
how to store rice,STORAGE_GUIDE,storage_guide
will it rain today in hyderabad,WEATHER_QUERY,weather_query
how to reduce soil acidity,SOIL_HEALTH,soil_health
best seed variety for cotton,SEED_GUIDE,seed_guide
humidity level today,WEATHER_QUERY,weather_query
best compost for healthy soil,SOIL_HEALTH,soil_health
cotton disease aphids treatment,CROP_DISEASE,crop_disease
sugarcane ko kaise store kare,STORAGE_GUIDE,storage_guide
soybean कस सठवव,STORAGE_GUIDE,storage_guide
which hybrid seeds are good for pulses,SEED_GUIDE,seed_guide
best seed variety for cotton,SEED_GUIDE,seed_guide
sugarcane कस सठवव,STORAGE_GUIDE,storage_guide
kal barsaat hogi kya,WEATHER_QUERY,weather_query
what is todays weather,WEATHER_QUERY,weather_query
when should i irrigate groundnut,IRRIGATION_GUIDE,irrigation_guide
how to improve soil health,SOIL_HEALTH,soil_health
will it rain today in bhopal,WEATHER_QUERY,weather_query
best nutrients for rice,FERTILIZER_SUGGESTION,fertilizer_suggestion
how to store maize,STORAGE_GUIDE,storage_guide
which fertilizer is best for tomato,FERTILIZER_SUGGESTION,fertilizer_suggestion
mitti ki upj kaise badhaye,SOIL_HEALTH,soil_health
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
millet ke liye beej kaunsa le,SEED_GUIDE,seed_guide
sunflower ko kaise store kare,STORAGE_GUIDE,storage_guide
is drip irrigation good for rice,IRRIGATION_GUIDE,irrigation_guide
tomato ko kaise store kare,STORAGE_GUIDE,storage_guide
soybean ke liye beej kaunsa le,SEED_GUIDE,seed_guide
how much npk for wheat,FERTILIZER_SUGGESTION,fertilizer_suggestion
tomato me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
symptoms of bollworm in potato,CROP_DISEASE,crop_disease
kal barsaat hogi kya,WEATHER_QUERY,weather_query
high yield variety of pulses,SEED_GUIDE,seed_guide
how to protect groundnut from aphids,CROP_DISEASE,crop_disease
maize ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
high yield variety of onion,SEED_GUIDE,seed_guide
potato ko kaise store kare,STORAGE_GUIDE,storage_guide
is drip irrigation good for pulses,IRRIGATION_GUIDE,irrigation_guide
how to protect groundnut from root rot,CROP_DISEASE,crop_disease
tomato ke liye beej kaunsa le,SEED_GUIDE,seed_guide
will it rain today in mumbai,WEATHER_QUERY,weather_query
आज पऊस यईल क,WEATHER_QUERY,weather_query
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
millet ke liye beej kaunsa le,SEED_GUIDE,seed_guide
maize ke liye beej kaunsa le,SEED_GUIDE,seed_guide
best compost for healthy soil,SOIL_HEALTH,soil_health
potato कस सठवव,STORAGE_GUIDE,storage_guide
high yield variety of potato,SEED_GUIDE,seed_guide
how to reduce soil acidity,SOIL_HEALTH,soil_health
how to protect wheat from aphids,CROP_DISEASE,crop_disease
rice सठ सरवततम बयण कणत,SEED_GUIDE,seed_guide
when should i irrigate grapes,IRRIGATION_GUIDE,irrigation_guide
symptoms of fungal infection in onion,CROP_DISEASE,crop_disease
grapes me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
wheat सठ सरवततम बयण कणत,SEED_GUIDE,seed_guide
how to store rice,STORAGE_GUIDE,storage_guide
kal barsaat hogi kya,WEATHER_QUERY,weather_query
how to reduce soil acidity,SOIL_HEALTH,soil_health
how to store maize,STORAGE_GUIDE,storage_guide
best seed variety for pulses,SEED_GUIDE,seed_guide
best nutrients for soybean,FERTILIZER_SUGGESTION,fertilizer_suggestion
groundnut सठ कणत खत वपरव,FERTILIZER_SUGGESTION,fertilizer_suggestion
soybean disease blast treatment,CROP_DISEASE,crop_disease
which hybrid seeds are good for rice,SEED_GUIDE,seed_guide
how to reduce soil acidity,SOIL_HEALTH,soil_health
high yield variety of pulses,SEED_GUIDE,seed_guide
how to store potato,STORAGE_GUIDE,storage_guide
how much npk for onion,FERTILIZER_SUGGESTION,fertilizer_suggestion
maize ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
symptoms of leaf spot in sunflower,CROP_DISEASE,crop_disease
grapes disease blast treatment,CROP_DISEASE,crop_disease
cotton कस सठवव,STORAGE_GUIDE,storage_guide
best compost for healthy soil,SOIL_HEALTH,soil_health
how often to water tomato,IRRIGATION_GUIDE,irrigation_guide
when should i irrigate banana,IRRIGATION_GUIDE,irrigation_guide
tomato disease fungal infection treatment,CROP_DISEASE,crop_disease
best compost for healthy soil,SOIL_HEALTH,soil_health
storage method for sunflower,STORAGE_GUIDE,storage_guide
tomato ल leaf spot झल तर कय करव,CROP_DISEASE,crop_disease
how to protect pulses from aphids,CROP_DISEASE,crop_disease
how often to water pulses,IRRIGATION_GUIDE,irrigation_guide
best compost for healthy soil,SOIL_HEALTH,soil_health
which fertilizer is best for banana,FERTILIZER_SUGGESTION,fertilizer_suggestion
grapes कस सठवव,STORAGE_GUIDE,storage_guide
mitti ki upj kaise badhaye,SOIL_HEALTH,soil_health
how to protect maize from leaf spot,CROP_DISEASE,crop_disease
how much npk for grapes,FERTILIZER_SUGGESTION,fertilizer_suggestion
how to reduce soil acidity,SOIL_HEALTH,soil_health
best nutrients for soybean,FERTILIZER_SUGGESTION,fertilizer_suggestion
storage method for banana,STORAGE_GUIDE,storage_guide
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
how to reduce soil acidity,SOIL_HEALTH,soil_health
how to store pulses,STORAGE_GUIDE,storage_guide
best compost for healthy soil,SOIL_HEALTH,soil_health
is drip irrigation good for sunflower,IRRIGATION_GUIDE,irrigation_guide
when should i irrigate rice,IRRIGATION_GUIDE,irrigation_guide
how to store sunflower,STORAGE_GUIDE,storage_guide
how to protect sugarcane from rust,CROP_DISEASE,crop_disease
what is todays weather,WEATHER_QUERY,weather_query
onion ke liye beej kaunsa le,SEED_GUIDE,seed_guide
kal barsaat hogi kya,WEATHER_QUERY,weather_query
groundnut ल leaf spot झल तर कय करव,CROP_DISEASE,crop_disease
best seed variety for cotton,SEED_GUIDE,seed_guide
how to protect cotton from bollworm,CROP_DISEASE,crop_disease
आज पऊस यईल क,WEATHER_QUERY,weather_query
symptoms of bollworm in sunflower,CROP_DISEASE,crop_disease
which hybrid seeds are good for onion,SEED_GUIDE,seed_guide
humidity level today,WEATHER_QUERY,weather_query
maize कस सठवव,STORAGE_GUIDE,storage_guide
banana me leaf spot ka ilaj kya hai,CROP_DISEASE,crop_disease
cotton me root rot ka ilaj kya hai,CROP_DISEASE,crop_disease
which hybrid seeds are good for maize,SEED_GUIDE,seed_guide
how to reduce soil acidity,SOIL_HEALTH,soil_health
how often to water maize,IRRIGATION_GUIDE,irrigation_guide
how much npk for millet,FERTILIZER_SUGGESTION,fertilizer_suggestion
millet कस सठवव,STORAGE_GUIDE,storage_guide
grapes ल fungal infection झल तर कय करव,CROP_DISEASE,crop_disease
when should i irrigate pulses,IRRIGATION_GUIDE,irrigation_guide
soybean ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
आज पऊस यईल क,WEATHER_QUERY,weather_query
kal barsaat hogi kya,WEATHER_QUERY,weather_query
best compost for healthy soil,SOIL_HEALTH,soil_health
what is todays weather,WEATHER_QUERY,weather_query
wheat ko kaise store kare,STORAGE_GUIDE,storage_guide
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
storage method for potato,STORAGE_GUIDE,storage_guide
humidity level today,WEATHER_QUERY,weather_query
how to reduce soil acidity,SOIL_HEALTH,soil_health
wheat सठ कणत खत वपरव,FERTILIZER_SUGGESTION,fertilizer_suggestion
cotton कस सठवव,STORAGE_GUIDE,storage_guide
sugarcane me leaf spot ka ilaj kya hai,CROP_DISEASE,crop_disease
sugarcane me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
which fertilizer is best for onion,FERTILIZER_SUGGESTION,fertilizer_suggestion
how to store potato,STORAGE_GUIDE,storage_guide
how to protect millet from stem borer,CROP_DISEASE,crop_disease
wheat ko kaise store kare,STORAGE_GUIDE,storage_guide
wheat me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
millet me bollworm ka ilaj kya hai,CROP_DISEASE,crop_disease
will it rain today in nashik,WEATHER_QUERY,weather_query
soybean ल whitefly झल तर कय करव,CROP_DISEASE,crop_disease
pulses ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
which hybrid seeds are good for grapes,SEED_GUIDE,seed_guide
kal barsaat hogi kya,WEATHER_QUERY,weather_query
will it rain today in bhopal,WEATHER_QUERY,weather_query
best compost for healthy soil,SOIL_HEALTH,soil_health
how to improve soil health,SOIL_HEALTH,soil_health
kal barsaat hogi kya,WEATHER_QUERY,weather_query
symptoms of leaf spot in pulses,CROP_DISEASE,crop_disease
what is todays weather,WEATHER_QUERY,weather_query
how much npk for wheat,FERTILIZER_SUGGESTION,fertilizer_suggestion
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
how much npk for sunflower,FERTILIZER_SUGGESTION,fertilizer_suggestion
will it rain today in mumbai,WEATHER_QUERY,weather_query
best compost for healthy soil,SOIL_HEALTH,soil_health
how to protect maize from leaf spot,CROP_DISEASE,crop_disease
best seed variety for groundnut,SEED_GUIDE,seed_guide
which hybrid seeds are good for onion,SEED_GUIDE,seed_guide
how to avoid insects while storing millet,STORAGE_GUIDE,storage_guide
is drip irrigation good for rice,IRRIGATION_GUIDE,irrigation_guide
wheat कस सठवव,STORAGE_GUIDE,storage_guide
how much npk for sunflower,FERTILIZER_SUGGESTION,fertilizer_suggestion
how much npk for potato,FERTILIZER_SUGGESTION,fertilizer_suggestion
sunflower me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
how to avoid insects while storing banana,STORAGE_GUIDE,storage_guide
is drip irrigation good for grapes,IRRIGATION_GUIDE,irrigation_guide
cotton सठ सरवततम बयण कणत,SEED_GUIDE,seed_guide
rice ke liye kaunsa fertilizer sahi hai,FERTILIZER_SUGGESTION,fertilizer_suggestion
best compost for healthy soil,SOIL_HEALTH,soil_health
storage method for pulses,STORAGE_GUIDE,storage_guide
आज पऊस यईल क,WEATHER_QUERY,weather_query
is drip irrigation good for banana,IRRIGATION_GUIDE,irrigation_guide
how often to water groundnut,IRRIGATION_GUIDE,irrigation_guide
how to improve soil health,SOIL_HEALTH,soil_health
pulses सठ सरवततम बयण कणत,SEED_GUIDE,seed_guide
humidity level today,WEATHER_QUERY,weather_query
potato ke liye beej kaunsa le,SEED_GUIDE,seed_guide
what is todays weather,WEATHER_QUERY,weather_query
which fertilizer is best for sugarcane,FERTILIZER_SUGGESTION,fertilizer_suggestion
pulses ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
rice disease rust treatment,CROP_DISEASE,crop_disease
आज पऊस यईल क,WEATHER_QUERY,weather_query
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
मतच सपकत कश वढवव,SOIL_HEALTH,soil_health
how to avoid insects while storing potato,STORAGE_GUIDE,storage_guide
which hybrid seeds are good for wheat,SEED_GUIDE,seed_guide
which fertilizer is best for sugarcane,FERTILIZER_SUGGESTION,fertilizer_suggestion
potato me paani kab dena chahiye,IRRIGATION_GUIDE,irrigation_guide
humidity level today,WEATHER_QUERY,weather_query
best nutrients for pulses,FERTILIZER_SUGGESTION,fertilizer_suggestion
high yield variety of potato,SEED_GUIDE,seed_guide
आज पऊस यईल क,WEATHER_QUERY,weather_query
what is todays weather,WEATHER_QUERY,weather_query
maize ल पण कध दयव,IRRIGATION_GUIDE,irrigation_guide
will it rain today in delhi,WEATHER_QUERY,weather_query
is drip irrigation good for maize,IRRIGATION_GUIDE,irrigation_guide
how much npk for potato,FERTILIZER_SUGGESTION,fertilizer_suggestion
will it rain today in nagpur,WEATHER_QUERY,weather_query
how much npk for banana,FERTILIZER_SUGGESTION,fertilizer_suggestion
